,Sex,State,Age Group,Year,Deaths_x,Population,Crude Rate,Deaths_y
16006,Males,Oklahoma,00-04 yrs,2007,0,130063,0,0
16007,Females,Oklahoma,00-04 yrs,2007,0,123980,0,0
16008,Males,Oklahoma,05-09 yrs,2007,0,126819,0,0
16009,Females,Oklahoma,05-09 yrs,2007,0,120110,0,0
16010,Males,Oklahoma,10-14 yrs,2007,0,126103,0,0
16011,Females,Oklahoma,10-14 yrs,2007,0,119806,0,0
16012,Males,Oklahoma,15-19 yrs,2007,15,136003,11.03,19
16013,Females,Oklahoma,15-19 yrs,2007,0,128944,0,0
16014,Males,Oklahoma,20-24 yrs,2007,15,141293,10.62,30
16015,Females,Oklahoma,20-24 yrs,2007,0,131137,0,0
16016,Males,Oklahoma,25-29 yrs,2007,12,127434,9.42,27
16017,Females,Oklahoma,25-29 yrs,2007,0,122857,0,12
16018,Males,Oklahoma,30-34 yrs,2007,20,114077,17.53,41
16019,Females,Oklahoma,30-34 yrs,2007,0,109990,0,10
16020,Males,Oklahoma,35-39 yrs,2007,19,116474,16.31,35
16021,Females,Oklahoma,35-39 yrs,2007,0,114398,0,11
16022,Males,Oklahoma,40-44 yrs,2007,26,120224,21.63,40
16023,Females,Oklahoma,40-44 yrs,2007,0,120169,0,13
16024,Males,Oklahoma,45-49 yrs,2007,26,131504,19.77,50
16025,Females,Oklahoma,45-49 yrs,2007,0,133753,0,20
16026,Males,Oklahoma,50-54 yrs,2007,34,124228,27.37,48
16027,Females,Oklahoma,50-54 yrs,2007,0,128148,0,15
16028,Males,Oklahoma,55-59 yrs,2007,17,107269,15.85,24
16029,Females,Oklahoma,55-59 yrs,2007,0,113716,0,14
16030,Males,Oklahoma,60-64 yrs,2007,10,88823,11.26,13
16031,Females,Oklahoma,60-64 yrs,2007,0,95666,0,0
16032,Males,Oklahoma,65-69 yrs,2007,13,67501,19.26,14
16033,Females,Oklahoma,65-69 yrs,2007,0,76187,0,0
16034,Males,Oklahoma,70-74 yrs,2007,10,53022,18.86,11
16035,Females,Oklahoma,70-74 yrs,2007,0,63515,0,0
16036,Males,Oklahoma,75-79 yrs,2007,14,40491,34.58,16
16037,Females,Oklahoma,75-79 yrs,2007,0,53397,0,0
16038,Males,Oklahoma,80-84 yrs,2007,18,27416,65.66,20
16039,Females,Oklahoma,80-84 yrs,2007,0,41410,0,0
16040,Males,Oklahoma,85+ yrs,2007,14,18430,75.96,16
16041,Females,Oklahoma,85+ yrs,2007,0,39992,0,0
16042,Males,Oregon,00-04 yrs,2007,0,119308,0,0
16043,Females,Oregon,00-04 yrs,2007,0,113627,0,0
16044,Males,Oregon,05-09 yrs,2007,0,118283,0,0
16045,Females,Oregon,05-09 yrs,2007,0,113208,0,0
16046,Males,Oregon,10-14 yrs,2007,0,123587,0,0
16047,Females,Oregon,10-14 yrs,2007,0,117786,0,0
16048,Males,Oregon,15-19 yrs,2007,0,132742,0,16
16049,Females,Oregon,15-19 yrs,2007,0,125787,0,0
16050,Males,Oregon,20-24 yrs,2007,19,127447,14.91,29
16051,Females,Oregon,20-24 yrs,2007,0,123072,0,0
16052,Males,Oregon,25-29 yrs,2007,14,129324,10.83,33
16053,Females,Oregon,25-29 yrs,2007,0,127021,0,0
16054,Males,Oregon,30-34 yrs,2007,25,124174,20.13,41
16055,Females,Oregon,30-34 yrs,2007,0,119016,0,10
16056,Males,Oregon,35-39 yrs,2007,20,130308,15.35,35
16057,Females,Oregon,35-39 yrs,2007,0,124895,0,12
16058,Males,Oregon,40-44 yrs,2007,15,125814,11.92,38
16059,Females,Oregon,40-44 yrs,2007,0,124154,0,14
16060,Males,Oregon,45-49 yrs,2007,18,134127,13.42,45
16061,Females,Oregon,45-49 yrs,2007,0,137721,0,15
16062,Males,Oregon,50-54 yrs,2007,33,137004,24.09,53
16063,Females,Oregon,50-54 yrs,2007,12,142776,8.4,23
16064,Males,Oregon,55-59 yrs,2007,23,126156,18.23,49
16065,Females,Oregon,55-59 yrs,2007,0,131133,0,10
16066,Males,Oregon,60-64 yrs,2007,20,97939,20.42,25
16067,Females,Oregon,60-64 yrs,2007,0,102706,0,0
16068,Males,Oregon,65-69 yrs,2007,12,69401,17.29,21
16069,Females,Oregon,65-69 yrs,2007,0,74684,0,0
16070,Males,Oregon,70-74 yrs,2007,15,51575,29.08,19
16071,Females,Oregon,70-74 yrs,2007,0,57966,0,0
16072,Males,Oregon,75-79 yrs,2007,19,40607,46.79,21
16073,Females,Oregon,75-79 yrs,2007,0,51407,0,0
16074,Males,Oregon,80-84 yrs,2007,16,31059,51.51,18
16075,Females,Oregon,80-84 yrs,2007,0,44996,0,0
16076,Males,Oregon,85+ yrs,2007,20,24215,82.59,22
16077,Females,Oregon,85+ yrs,2007,0,47392,0,0
16078,Males,Pennsylvania,00-04 yrs,2007,0,371408,0,0
16079,Females,Pennsylvania,00-04 yrs,2007,0,355313,0,0
16080,Males,Pennsylvania,05-09 yrs,2007,0,381116,0,0
16081,Females,Pennsylvania,05-09 yrs,2007,0,365099,0,0
16082,Males,Pennsylvania,10-14 yrs,2007,0,421941,0,0
16083,Females,Pennsylvania,10-14 yrs,2007,0,400762,0,0
16084,Males,Pennsylvania,15-19 yrs,2007,17,471210,3.61,38
16085,Females,Pennsylvania,15-19 yrs,2007,0,451031,0,10
16086,Males,Pennsylvania,20-24 yrs,2007,55,424621,12.95,105
16087,Females,Pennsylvania,20-24 yrs,2007,0,411691,0,13
16088,Males,Pennsylvania,25-29 yrs,2007,41,382863,10.71,94
16089,Females,Pennsylvania,25-29 yrs,2007,0,382492,0,13
16090,Males,Pennsylvania,30-34 yrs,2007,40,349519,11.44,82
16091,Females,Pennsylvania,30-34 yrs,2007,0,349904,0,15
16092,Males,Pennsylvania,35-39 yrs,2007,61,410282,14.87,116
16093,Females,Pennsylvania,35-39 yrs,2007,0,415263,0,21
16094,Males,Pennsylvania,40-44 yrs,2007,78,448097,17.41,133
16095,Females,Pennsylvania,40-44 yrs,2007,0,458892,0,25
16096,Males,Pennsylvania,45-49 yrs,2007,69,486316,14.19,126
16097,Females,Pennsylvania,45-49 yrs,2007,0,501746,0,45
16098,Males,Pennsylvania,50-54 yrs,2007,63,463336,13.6,125
16099,Females,Pennsylvania,50-54 yrs,2007,10,478516,2.09,34
16100,Males,Pennsylvania,55-59 yrs,2007,59,401694,14.69,101
16101,Females,Pennsylvania,55-59 yrs,2007,0,421415,0,34
16102,Males,Pennsylvania,60-64 yrs,2007,40,313147,12.77,63
16103,Females,Pennsylvania,60-64 yrs,2007,0,341414,0,18
16104,Males,Pennsylvania,65-69 yrs,2007,37,231271,16,52
16105,Females,Pennsylvania,65-69 yrs,2007,0,264836,0,0
16106,Males,Pennsylvania,70-74 yrs,2007,20,185043,10.81,29
16107,Females,Pennsylvania,70-74 yrs,2007,0,231171,0,0
16108,Males,Pennsylvania,75-79 yrs,2007,39,163030,23.92,51
16109,Females,Pennsylvania,75-79 yrs,2007,0,227870,0,0
16110,Males,Pennsylvania,80-84 yrs,2007,21,120536,17.42,31
16111,Females,Pennsylvania,80-84 yrs,2007,0,196538,0,0
16112,Males,Pennsylvania,85+ yrs,2007,26,86420,30.09,34
16113,Females,Pennsylvania,85+ yrs,2007,0,198134,0,0
16114,Males,Rhode Island,00-04 yrs,2007,0,30540,0,0
16115,Females,Rhode Island,00-04 yrs,2007,0,29205,0,0
16116,Males,Rhode Island,05-09 yrs,2007,0,31750,0,0
16117,Females,Rhode Island,05-09 yrs,2007,0,29864,0,0
16118,Males,Rhode Island,10-14 yrs,2007,0,34364,0,0
16119,Females,Rhode Island,10-14 yrs,2007,0,33011,0,0
16120,Males,Rhode Island,15-19 yrs,2007,0,41494,0,0
16121,Females,Rhode Island,15-19 yrs,2007,0,40783,0,0
16122,Males,Rhode Island,20-24 yrs,2007,0,40152,0,0
16123,Females,Rhode Island,20-24 yrs,2007,0,39582,0,0
16124,Males,Rhode Island,25-29 yrs,2007,0,33405,0,0
16125,Females,Rhode Island,25-29 yrs,2007,0,33566,0,0
16126,Males,Rhode Island,30-34 yrs,2007,0,29633,0,0
16127,Females,Rhode Island,30-34 yrs,2007,0,30295,0,0
16128,Males,Rhode Island,35-39 yrs,2007,0,35056,0,13
16129,Females,Rhode Island,35-39 yrs,2007,0,37011,0,0
16130,Males,Rhode Island,40-44 yrs,2007,0,38612,0,0
16131,Females,Rhode Island,40-44 yrs,2007,0,40245,0,0
16132,Males,Rhode Island,45-49 yrs,2007,0,40573,0,12
16133,Females,Rhode Island,45-49 yrs,2007,0,43111,0,0
16134,Males,Rhode Island,50-54 yrs,2007,0,37399,0,0
16135,Females,Rhode Island,50-54 yrs,2007,0,40120,0,0
16136,Males,Rhode Island,55-59 yrs,2007,0,32142,0,0
16137,Females,Rhode Island,55-59 yrs,2007,0,34103,0,0
16138,Males,Rhode Island,60-64 yrs,2007,0,25769,0,0
16139,Females,Rhode Island,60-64 yrs,2007,0,27712,0,0
16140,Males,Rhode Island,65-69 yrs,2007,0,17293,0,0
16141,Females,Rhode Island,65-69 yrs,2007,0,20094,0,0
16142,Males,Rhode Island,70-74 yrs,2007,0,13395,0,0
16143,Females,Rhode Island,70-74 yrs,2007,0,17095,0,0
16144,Males,Rhode Island,75-79 yrs,2007,0,11903,0,0
16145,Females,Rhode Island,75-79 yrs,2007,0,17277,0,0
16146,Males,Rhode Island,80-84 yrs,2007,0,9591,0,0
16147,Females,Rhode Island,80-84 yrs,2007,0,16139,0,0
16148,Males,Rhode Island,85+ yrs,2007,0,7385,0,0
16149,Females,Rhode Island,85+ yrs,2007,0,17646,0,0
16150,Males,South Carolina,00-04 yrs,2007,0,148424,0,0
16151,Females,South Carolina,00-04 yrs,2007,0,143294,0,0
16152,Males,South Carolina,05-09 yrs,2007,0,145907,0,0
16153,Females,South Carolina,05-09 yrs,2007,0,139973,0,0
16154,Males,South Carolina,10-14 yrs,2007,0,150377,0,0
16155,Females,South Carolina,10-14 yrs,2007,0,143303,0,0
16156,Males,South Carolina,15-19 yrs,2007,0,168653,0,11
16157,Females,South Carolina,15-19 yrs,2007,0,160482,0,0
16158,Males,South Carolina,20-24 yrs,2007,23,161091,14.28,37
16159,Females,South Carolina,20-24 yrs,2007,0,153821,0,0
16160,Males,South Carolina,25-29 yrs,2007,13,146362,8.88,32
16161,Females,South Carolina,25-29 yrs,2007,0,150127,0,0
16162,Males,South Carolina,30-34 yrs,2007,18,136281,13.21,35
16163,Females,South Carolina,30-34 yrs,2007,0,137743,0,13
16164,Males,South Carolina,35-39 yrs,2007,28,148782,18.82,42
16165,Females,South Carolina,35-39 yrs,2007,0,152556,0,10
16166,Males,South Carolina,40-44 yrs,2007,18,154161,11.68,32
16167,Females,South Carolina,40-44 yrs,2007,0,160899,0,17
16168,Males,South Carolina,45-49 yrs,2007,24,158503,15.14,43
16169,Females,South Carolina,45-49 yrs,2007,0,167580,0,27
16170,Males,South Carolina,50-54 yrs,2007,26,148666,17.49,41
16171,Females,South Carolina,50-54 yrs,2007,0,162592,0,16
16172,Males,South Carolina,55-59 yrs,2007,26,137394,18.92,41
16173,Females,South Carolina,55-59 yrs,2007,0,151407,0,19
16174,Males,South Carolina,60-64 yrs,2007,14,115155,12.16,21
16175,Females,South Carolina,60-64 yrs,2007,0,126983,0,12
16176,Males,South Carolina,65-69 yrs,2007,17,86770,19.59,18
16177,Females,South Carolina,65-69 yrs,2007,0,97457,0,0
16178,Males,South Carolina,70-74 yrs,2007,0,64022,0,0
16179,Females,South Carolina,70-74 yrs,2007,0,77387,0,0
16180,Males,South Carolina,75-79 yrs,2007,12,45525,26.36,12
16181,Females,South Carolina,75-79 yrs,2007,0,61797,0,0
16182,Males,South Carolina,80-84 yrs,2007,12,28725,41.78,12
16183,Females,South Carolina,80-84 yrs,2007,0,48220,0,0
16184,Males,South Carolina,85+ yrs,2007,0,18520,0,10
16185,Females,South Carolina,85+ yrs,2007,0,45171,0,0
16186,Males,South Carolina,Unknown yrs,2007,0,.,0,0
16187,Males,South Dakota,00-04 yrs,2007,0,28914,0,0
16188,Females,South Dakota,00-04 yrs,2007,0,27594,0,0
16189,Males,South Dakota,05-09 yrs,2007,0,27181,0,0
16190,Females,South Dakota,05-09 yrs,2007,0,25642,0,0
16191,Males,South Dakota,10-14 yrs,2007,0,27821,0,0
16192,Females,South Dakota,10-14 yrs,2007,0,26490,0,0
16193,Males,South Dakota,15-19 yrs,2007,0,30516,0,0
16194,Females,South Dakota,15-19 yrs,2007,0,28868,0,0
16195,Males,South Dakota,20-24 yrs,2007,0,30074,0,12
16196,Females,South Dakota,20-24 yrs,2007,0,28191,0,0
16197,Males,South Dakota,25-29 yrs,2007,0,26555,0,10
16198,Females,South Dakota,25-29 yrs,2007,0,24686,0,0
16199,Males,South Dakota,30-34 yrs,2007,0,23376,0,0
16200,Females,South Dakota,30-34 yrs,2007,0,22307,0,0
16201,Males,South Dakota,35-39 yrs,2007,0,23483,0,0
16202,Females,South Dakota,35-39 yrs,2007,0,22784,0,0
16203,Males,South Dakota,40-44 yrs,2007,0,26179,0,0
16204,Females,South Dakota,40-44 yrs,2007,0,25524,0,0
16205,Males,South Dakota,45-49 yrs,2007,0,29645,0,10
16206,Females,South Dakota,45-49 yrs,2007,0,29407,0,0
16207,Males,South Dakota,50-54 yrs,2007,0,28860,0,0
16208,Females,South Dakota,50-54 yrs,2007,0,28387,0,0
16209,Males,South Dakota,55-59 yrs,2007,0,25298,0,0
16210,Females,South Dakota,55-59 yrs,2007,0,24259,0,0
16211,Males,South Dakota,60-64 yrs,2007,0,18697,0,0
16212,Females,South Dakota,60-64 yrs,2007,0,18836,0,0
16213,Males,South Dakota,65-69 yrs,2007,0,13921,0,0
16214,Females,South Dakota,65-69 yrs,2007,0,14880,0,0
16215,Males,South Dakota,70-74 yrs,2007,0,11430,0,0
16216,Females,South Dakota,70-74 yrs,2007,0,13208,0,0
16217,Males,South Dakota,75-79 yrs,2007,0,9874,0,0
16218,Females,South Dakota,75-79 yrs,2007,0,12557,0,0
16219,Males,South Dakota,80-84 yrs,2007,0,7453,0,0
16220,Females,South Dakota,80-84 yrs,2007,0,10492,0,0
16221,Males,South Dakota,85+ yrs,2007,0,5696,0,0
16222,Females,South Dakota,85+ yrs,2007,0,12538,0,0
16223,Males,Tennessee,00-04 yrs,2007,0,204372,0,0
16224,Females,Tennessee,00-04 yrs,2007,0,196724,0,0
16225,Males,Tennessee,05-09 yrs,2007,0,206748,0,0
16226,Females,Tennessee,05-09 yrs,2007,0,197867,0,0
16227,Males,Tennessee,10-14 yrs,2007,0,212990,0,0
16228,Females,Tennessee,10-14 yrs,2007,0,201677,0,0
16229,Males,Tennessee,15-19 yrs,2007,16,221317,7.23,26
16230,Females,Tennessee,15-19 yrs,2007,0,210989,0,0
16231,Males,Tennessee,20-24 yrs,2007,28,208913,13.4,45
16232,Females,Tennessee,20-24 yrs,2007,0,205412,0,0
16233,Males,Tennessee,25-29 yrs,2007,30,209620,14.31,48
16234,Females,Tennessee,25-29 yrs,2007,0,213936,0,13
16235,Males,Tennessee,30-34 yrs,2007,32,195450,16.37,56
16236,Females,Tennessee,30-34 yrs,2007,0,196038,0,11
16237,Males,Tennessee,35-39 yrs,2007,34,216171,15.73,59
16238,Females,Tennessee,35-39 yrs,2007,11,217647,5.05,26
16239,Males,Tennessee,40-44 yrs,2007,38,220582,17.23,62
16240,Females,Tennessee,40-44 yrs,2007,13,227648,5.71,26
16241,Males,Tennessee,45-49 yrs,2007,43,225138,19.1,70
16242,Females,Tennessee,45-49 yrs,2007,15,236271,6.35,29
16243,Males,Tennessee,50-54 yrs,2007,38,211471,17.97,64
16244,Females,Tennessee,50-54 yrs,2007,12,226262,5.3,21
16245,Males,Tennessee,55-59 yrs,2007,35,190828,18.34,48
16246,Females,Tennessee,55-59 yrs,2007,17,204895,8.3,25
16247,Males,Tennessee,60-64 yrs,2007,36,156239,23.04,43
16248,Females,Tennessee,60-64 yrs,2007,11,167780,6.56,18
16249,Males,Tennessee,65-69 yrs,2007,25,117120,21.35,26
16250,Females,Tennessee,65-69 yrs,2007,0,131706,0,0
16251,Males,Tennessee,70-74 yrs,2007,27,85847,31.45,31
16252,Females,Tennessee,70-74 yrs,2007,0,105734,0,0
16253,Males,Tennessee,75-79 yrs,2007,26,63362,41.03,27
16254,Females,Tennessee,75-79 yrs,2007,0,87603,0,0
16255,Males,Tennessee,80-84 yrs,2007,15,40666,36.89,16
16256,Females,Tennessee,80-84 yrs,2007,0,68526,0,0
16257,Males,Tennessee,85+ yrs,2007,18,26613,67.64,18
16258,Females,Tennessee,85+ yrs,2007,0,65565,0,0
16259,Males,Texas,00-04 yrs,2007,0,966261,0,0
16260,Females,Texas,00-04 yrs,2007,0,925825,0,0
16261,Males,Texas,05-09 yrs,2007,0,904537,0,0
16262,Females,Texas,05-09 yrs,2007,0,864468,0,0
16263,Males,Texas,10-14 yrs,2007,0,919420,0,10
16264,Females,Texas,10-14 yrs,2007,0,879889,0,0
16265,Males,Texas,15-19 yrs,2007,60,937530,6.4,108
16266,Females,Texas,15-19 yrs,2007,0,878939,0,26
16267,Males,Texas,20-24 yrs,2007,108,912078,11.84,190
16268,Females,Texas,20-24 yrs,2007,12,854063,1.41,29
16269,Males,Texas,25-29 yrs,2007,75,886786,8.46,153
16270,Females,Texas,25-29 yrs,2007,0,871577,0,41
16271,Males,Texas,30-34 yrs,2007,103,836572,12.31,189
16272,Females,Texas,30-34 yrs,2007,17,831034,2.05,41
16273,Males,Texas,35-39 yrs,2007,84,856728,9.8,167
16274,Females,Texas,35-39 yrs,2007,14,861877,1.62,50
16275,Males,Texas,40-44 yrs,2007,105,843415,12.45,190
16276,Females,Texas,40-44 yrs,2007,22,847886,2.59,64
16277,Males,Texas,45-49 yrs,2007,125,855251,14.62,214
16278,Females,Texas,45-49 yrs,2007,31,861714,3.6,71
16279,Males,Texas,50-54 yrs,2007,121,761793,15.88,177
16280,Females,Texas,50-54 yrs,2007,20,786113,2.54,62
16281,Males,Texas,55-59 yrs,2007,102,629158,16.21,147
16282,Females,Texas,55-59 yrs,2007,18,666115,2.7,37
16283,Males,Texas,60-64 yrs,2007,87,484166,17.97,112
16284,Females,Texas,60-64 yrs,2007,13,520691,2.5,33
16285,Males,Texas,65-69 yrs,2007,60,346709,17.31,69
16286,Females,Texas,65-69 yrs,2007,0,389787,0,0
16287,Males,Texas,70-74 yrs,2007,49,262639,18.66,58
16288,Females,Texas,70-74 yrs,2007,10,315323,3.17,13
16289,Males,Texas,75-79 yrs,2007,53,199029,26.63,60
16290,Females,Texas,75-79 yrs,2007,11,263573,4.17,12
16291,Males,Texas,80-84 yrs,2007,37,131143,28.21,39
16292,Females,Texas,80-84 yrs,2007,0,203488,0,0
16293,Males,Texas,85+ yrs,2007,43,88196,48.76,49
16294,Females,Texas,85+ yrs,2007,0,188210,0,0
16295,Males,Utah,00-04 yrs,2007,0,128790,0,0
16296,Females,Utah,00-04 yrs,2007,0,122471,0,0
16297,Males,Utah,05-09 yrs,2007,0,117220,0,0
16298,Females,Utah,05-09 yrs,2007,0,110859,0,0
16299,Males,Utah,10-14 yrs,2007,0,107755,0,0
16300,Females,Utah,10-14 yrs,2007,0,101451,0,0
16301,Males,Utah,15-19 yrs,2007,0,108436,0,21
16302,Females,Utah,15-19 yrs,2007,0,106726,0,0
16303,Males,Utah,20-24 yrs,2007,13,117985,11.02,37
16304,Females,Utah,20-24 yrs,2007,0,113820,0,10
16305,Males,Utah,25-29 yrs,2007,21,113831,18.45,40
16306,Females,Utah,25-29 yrs,2007,0,109680,0,0
16307,Males,Utah,30-34 yrs,2007,13,98169,13.24,27
16308,Females,Utah,30-34 yrs,2007,0,92611,0,0
16309,Males,Utah,35-39 yrs,2007,18,83247,21.62,28
16310,Females,Utah,35-39 yrs,2007,0,80095,0,11
16311,Males,Utah,40-44 yrs,2007,0,75601,0,18
16312,Females,Utah,40-44 yrs,2007,0,73337,0,12
16313,Males,Utah,45-49 yrs,2007,19,77031,24.67,33
16314,Females,Utah,45-49 yrs,2007,0,77068,0,0
16315,Males,Utah,50-54 yrs,2007,15,71344,21.02,24
16316,Females,Utah,50-54 yrs,2007,0,72103,0,11
16317,Males,Utah,55-59 yrs,2007,10,58969,16.96,19
16318,Females,Utah,55-59 yrs,2007,0,60324,0,0
16319,Males,Utah,60-64 yrs,2007,15,44739,33.53,22
16320,Females,Utah,60-64 yrs,2007,0,47194,0,0
16321,Males,Utah,65-69 yrs,2007,0,32663,0,0
16322,Females,Utah,65-69 yrs,2007,0,35649,0,0
16323,Males,Utah,70-74 yrs,2007,10,25389,39.39,12
16324,Females,Utah,70-74 yrs,2007,0,28559,0,0
16325,Males,Utah,75-79 yrs,2007,0,20140,0,0
16326,Females,Utah,75-79 yrs,2007,0,24037,0,0
16327,Males,Utah,80-84 yrs,2007,0,13741,0,0
16328,Females,Utah,80-84 yrs,2007,0,18941,0,0
16329,Males,Utah,85+ yrs,2007,0,10024,0,0
16330,Females,Utah,85+ yrs,2007,0,17747,0,0
16331,Males,Vermont,00-04 yrs,2007,0,16856,0,0
16332,Females,Vermont,00-04 yrs,2007,0,15719,0,0
16333,Males,Vermont,05-09 yrs,2007,0,17803,0,0
16334,Females,Vermont,05-09 yrs,2007,0,17001,0,0
16335,Males,Vermont,10-14 yrs,2007,0,20577,0,0
16336,Females,Vermont,10-14 yrs,2007,0,19505,0,0
16337,Males,Vermont,15-19 yrs,2007,0,25055,0,0
16338,Females,Vermont,15-19 yrs,2007,0,23455,0,0
16339,Males,Vermont,20-24 yrs,2007,0,22581,0,0
16340,Females,Vermont,20-24 yrs,2007,0,21502,0,0
16341,Males,Vermont,25-29 yrs,2007,0,16763,0,0
16342,Females,Vermont,25-29 yrs,2007,0,16325,0,0
16343,Males,Vermont,30-34 yrs,2007,0,16433,0,0
16344,Females,Vermont,30-34 yrs,2007,0,17261,0,0
16345,Males,Vermont,35-39 yrs,2007,0,19870,0,0
16346,Females,Vermont,35-39 yrs,2007,0,20339,0,0
16347,Males,Vermont,40-44 yrs,2007,0,22755,0,0
16348,Females,Vermont,40-44 yrs,2007,0,23563,0,0
16349,Males,Vermont,45-49 yrs,2007,0,25656,0,0
16350,Females,Vermont,45-49 yrs,2007,0,26630,0,0
16351,Males,Vermont,50-54 yrs,2007,0,25202,0,0
16352,Females,Vermont,50-54 yrs,2007,0,26183,0,0
16353,Males,Vermont,55-59 yrs,2007,0,22924,0,0
16354,Females,Vermont,55-59 yrs,2007,0,23210,0,0
16355,Males,Vermont,60-64 yrs,2007,0,17732,0,0
16356,Females,Vermont,60-64 yrs,2007,0,17895,0,0
16357,Males,Vermont,65-69 yrs,2007,0,12086,0,0
16358,Females,Vermont,65-69 yrs,2007,0,12832,0,0
16359,Males,Vermont,70-74 yrs,2007,0,8924,0,0
16360,Females,Vermont,70-74 yrs,2007,0,10042,0,0
16361,Males,Vermont,75-79 yrs,2007,0,7081,0,0
16362,Females,Vermont,75-79 yrs,2007,0,9166,0,0
16363,Males,Vermont,80-84 yrs,2007,0,5043,0,0
16364,Females,Vermont,80-84 yrs,2007,0,7771,0,0
16365,Males,Vermont,85+ yrs,2007,0,3602,0,0
16366,Females,Vermont,85+ yrs,2007,0,8139,0,0
16367,Males,Virginia,00-04 yrs,2007,0,258669,0,0
16368,Females,Virginia,00-04 yrs,2007,0,247670,0,0
16369,Males,Virginia,05-09 yrs,2007,0,248979,0,0
16370,Females,Virginia,05-09 yrs,2007,0,239629,0,0
16371,Males,Virginia,10-14 yrs,2007,0,262026,0,0
16372,Females,Virginia,10-14 yrs,2007,0,249677,0,0
16373,Males,Virginia,15-19 yrs,2007,17,281219,6.05,27
16374,Females,Virginia,15-19 yrs,2007,0,269203,0,0
16375,Males,Virginia,20-24 yrs,2007,29,292562,9.91,56
16376,Females,Virginia,20-24 yrs,2007,0,271838,0,0
16377,Males,Virginia,25-29 yrs,2007,24,265167,9.05,42
16378,Females,Virginia,25-29 yrs,2007,0,263432,0,17
16379,Males,Virginia,30-34 yrs,2007,21,251687,8.34,44
16380,Females,Virginia,30-34 yrs,2007,0,252294,0,17
16381,Males,Virginia,35-39 yrs,2007,28,277562,10.09,54
16382,Females,Virginia,35-39 yrs,2007,14,282701,4.95,26
16383,Males,Virginia,40-44 yrs,2007,37,290571,12.73,75
16384,Females,Virginia,40-44 yrs,2007,10,303491,3.29,30
16385,Males,Virginia,45-49 yrs,2007,40,299501,13.36,73
16386,Females,Virginia,45-49 yrs,2007,11,310810,3.54,40
16387,Males,Virginia,50-54 yrs,2007,42,271487,15.47,61
16388,Females,Virginia,50-54 yrs,2007,11,286448,3.84,31
16389,Males,Virginia,55-59 yrs,2007,27,234422,11.52,40
16390,Females,Virginia,55-59 yrs,2007,0,251641,0,18
16391,Males,Virginia,60-64 yrs,2007,42,186939,22.47,52
16392,Females,Virginia,60-64 yrs,2007,0,200984,0,11
16393,Males,Virginia,65-69 yrs,2007,20,131150,15.25,25
16394,Females,Virginia,65-69 yrs,2007,0,146970,0,0
16395,Males,Virginia,70-74 yrs,2007,22,96352,22.83,24
16396,Females,Virginia,70-74 yrs,2007,0,115740,0,0
16397,Males,Virginia,75-79 yrs,2007,28,73332,38.18,32
16398,Females,Virginia,75-79 yrs,2007,0,99050,0,0
16399,Males,Virginia,80-84 yrs,2007,21,48174,43.59,25
16400,Females,Virginia,80-84 yrs,2007,0,79842,0,0
16401,Males,Virginia,85+ yrs,2007,12,33235,36.11,17
16402,Females,Virginia,85+ yrs,2007,0,76546,0,0
16403,Males,Washington,00-04 yrs,2007,0,214633,0,0
16404,Females,Washington,00-04 yrs,2007,0,204786,0,0
16405,Males,Washington,05-09 yrs,2007,0,211732,0,0
16406,Females,Washington,05-09 yrs,2007,0,202685,0,0
16407,Males,Washington,10-14 yrs,2007,0,222758,0,0
16408,Females,Washington,10-14 yrs,2007,0,211543,0,0
16409,Males,Washington,15-19 yrs,2007,13,238146,5.46,35
16410,Females,Washington,15-19 yrs,2007,0,223307,0,0
16411,Males,Washington,20-24 yrs,2007,32,232404,13.77,55
16412,Females,Washington,20-24 yrs,2007,0,216679,0,11
16413,Males,Washington,25-29 yrs,2007,20,227503,8.79,41
16414,Females,Washington,25-29 yrs,2007,0,227415,0,14
16415,Males,Washington,30-34 yrs,2007,23,211917,10.85,47
16416,Females,Washington,30-34 yrs,2007,0,205402,0,14
16417,Males,Washington,35-39 yrs,2007,16,235502,6.79,51
16418,Females,Washington,35-39 yrs,2007,0,228546,0,19
16419,Males,Washington,40-44 yrs,2007,31,234304,13.23,74
16420,Females,Washington,40-44 yrs,2007,0,232742,0,21
16421,Males,Washington,45-49 yrs,2007,31,248921,12.45,77
16422,Females,Washington,45-49 yrs,2007,0,249530,0,30
16423,Males,Washington,50-54 yrs,2007,33,237341,13.9,67
16424,Females,Washington,50-54 yrs,2007,0,243260,0,22
16425,Males,Washington,55-59 yrs,2007,32,206289,15.51,54
16426,Females,Washington,55-59 yrs,2007,0,214102,0,17
16427,Males,Washington,60-64 yrs,2007,28,160410,17.46,40
16428,Females,Washington,60-64 yrs,2007,0,166797,0,10
