,Sex,State,Age Group,Year,Deaths_x,Population,Crude Rate_x,Deaths_y,Crude Rate_y
51795,Males,Oregon,75-79 yrs,2017.0,0,54846,0.0,0,0.0
51796,Females,Oregon,75-79 yrs,2017.0,0,63280,0.0,0,0.0
51797,,Oregon,75-79 yrs,2017.0,0,118126,0.0,0,0.0
51798,Males,Oregon,80-84 yrs,2017.0,0,33457,0.0,0,0.0
51799,Females,Oregon,80-84 yrs,2017.0,0,42076,0.0,0,0.0
51800,,Oregon,80-84 yrs,2017.0,0,75533,0.0,0,0.0
51801,Males,Oregon,85+ yrs,2017.0,0,30566,0.0,0,0.0
51802,Females,Oregon,85+ yrs,2017.0,0,52869,0.0,0,0.0
51803,,Oregon,85+ yrs,2017.0,0,83435,0.0,0,0.0
51804,Males,Pennsylvania,00-04 yrs,2017.0,0,362260,0.0,15,4.14
51805,Females,Pennsylvania,00-04 yrs,2017.0,0,346569,0.0,0,0.0
51806,,Pennsylvania,00-04 yrs,2017.0,0,708829,0.0,S,0.0
51807,Males,Pennsylvania,05-09 yrs,2017.0,0,372675,0.0,0,0.0
51808,Females,Pennsylvania,05-09 yrs,2017.0,0,356298,0.0,0,0.0
51809,,Pennsylvania,05-09 yrs,2017.0,0,728973,0.0,0,0.0
51810,Males,Pennsylvania,10-14 yrs,2017.0,0,386165,0.0,0,0.0
51811,Females,Pennsylvania,10-14 yrs,2017.0,0,368969,0.0,0,0.0
51812,,Pennsylvania,10-14 yrs,2017.0,0,755134,0.0,0,0.0
51813,Males,Pennsylvania,15-19 yrs,2017.0,69,416635,16.56,72,17.28
51814,Females,Pennsylvania,15-19 yrs,2017.0,0,399719,0.0,10,2.5
51815,,Pennsylvania,15-19 yrs,2017.0,S,816354,0.0,82,10.04
51816,Males,Pennsylvania,20-24 yrs,2017.0,128,422152,30.32,138,32.69
51817,Females,Pennsylvania,20-24 yrs,2017.0,13,409452,3.17,21,5.13
51818,,Pennsylvania,20-24 yrs,2017.0,141,831604,16.96,159,19.12
51819,Males,Pennsylvania,25-29 yrs,2017.0,105,445010,23.59,119,26.74
51820,Females,Pennsylvania,25-29 yrs,2017.0,12,426344,2.81,19,4.46
51821,,Pennsylvania,25-29 yrs,2017.0,117,871354,13.43,138,15.84
51822,Males,Pennsylvania,30-34 yrs,2017.0,77,413661,18.61,84,20.31
51823,Females,Pennsylvania,30-34 yrs,2017.0,0,403574,0.0,16,3.96
51824,,Pennsylvania,30-34 yrs,2017.0,S,817235,0.0,100,12.24
51825,Males,Pennsylvania,35-39 yrs,2017.0,47,384956,12.21,60,15.59
51826,Females,Pennsylvania,35-39 yrs,2017.0,0,384857,0.0,12,3.12
51827,,Pennsylvania,35-39 yrs,2017.0,S,769813,0.0,72,9.35
51828,Males,Pennsylvania,40-44 yrs,2017.0,26,355853,7.31,38,10.68
51829,Females,Pennsylvania,40-44 yrs,2017.0,0,359775,0.0,13,3.61
51830,,Pennsylvania,40-44 yrs,2017.0,S,715628,0.0,51,7.13
51831,Males,Pennsylvania,45-49 yrs,2017.0,25,405779,6.16,37,9.12
51832,Females,Pennsylvania,45-49 yrs,2017.0,0,412831,0.0,15,3.63
51833,,Pennsylvania,45-49 yrs,2017.0,S,818610,0.0,52,6.35
51834,Males,Pennsylvania,50-54 yrs,2017.0,23,432743,5.31,30,6.93
51835,Females,Pennsylvania,50-54 yrs,2017.0,0,447755,0.0,11,2.46
51836,,Pennsylvania,50-54 yrs,2017.0,S,880498,0.0,41,4.66
51837,Males,Pennsylvania,55-59 yrs,2017.0,0,456956,0.0,19,4.16
51838,Females,Pennsylvania,55-59 yrs,2017.0,0,480859,0.0,11,2.29
51839,,Pennsylvania,55-59 yrs,2017.0,14,937815,1.49,30,3.2
51840,Males,Pennsylvania,60-64 yrs,2017.0,0,421786,0.0,17,4.03
51841,Females,Pennsylvania,60-64 yrs,2017.0,0,452217,0.0,0,0.0
51842,,Pennsylvania,60-64 yrs,2017.0,11,874003,1.26,S,0.0
51843,Males,Pennsylvania,65-69 yrs,2017.0,0,345331,0.0,0,0.0
51844,Females,Pennsylvania,65-69 yrs,2017.0,0,381859,0.0,0,0.0
51845,,Pennsylvania,65-69 yrs,2017.0,0,727190,0.0,11,1.51
51846,Males,Pennsylvania,70-74 yrs,2017.0,0,254437,0.0,0,0.0
51847,Females,Pennsylvania,70-74 yrs,2017.0,0,297657,0.0,0,0.0
51848,,Pennsylvania,70-74 yrs,2017.0,0,552094,0.0,0,0.0
51849,Males,Pennsylvania,75-79 yrs,2017.0,0,169237,0.0,0,0.0
51850,Females,Pennsylvania,75-79 yrs,2017.0,0,216277,0.0,0,0.0
51851,,Pennsylvania,75-79 yrs,2017.0,0,385514,0.0,0,0.0
51852,Males,Pennsylvania,80-84 yrs,2017.0,0,113704,0.0,0,0.0
51853,Females,Pennsylvania,80-84 yrs,2017.0,0,165756,0.0,0,0.0
51854,,Pennsylvania,80-84 yrs,2017.0,0,279460,0.0,0,0.0
51855,Males,Pennsylvania,85+ yrs,2017.0,0,111989,0.0,0,0.0
51856,Females,Pennsylvania,85+ yrs,2017.0,0,223440,0.0,0,0.0
51857,,Pennsylvania,85+ yrs,2017.0,0,335429,0.0,0,0.0
51858,Males,Rhode Island,00-04 yrs,2017.0,0,28045,0.0,0,0.0
51859,Females,Rhode Island,00-04 yrs,2017.0,0,26716,0.0,0,0.0
51860,,Rhode Island,00-04 yrs,2017.0,0,54761,0.0,0,0.0
51861,Males,Rhode Island,05-09 yrs,2017.0,0,28421,0.0,0,0.0
51862,Females,Rhode Island,05-09 yrs,2017.0,0,27134,0.0,0,0.0
51863,,Rhode Island,05-09 yrs,2017.0,0,55555,0.0,0,0.0
51864,Males,Rhode Island,10-14 yrs,2017.0,0,30342,0.0,0,0.0
51865,Females,Rhode Island,10-14 yrs,2017.0,0,29084,0.0,0,0.0
51866,,Rhode Island,10-14 yrs,2017.0,0,59426,0.0,0,0.0
51867,Males,Rhode Island,15-19 yrs,2017.0,0,36017,0.0,0,0.0
51868,Females,Rhode Island,15-19 yrs,2017.0,0,36449,0.0,0,0.0
51869,,Rhode Island,15-19 yrs,2017.0,0,72466,0.0,0,0.0
51870,Males,Rhode Island,20-24 yrs,2017.0,0,39730,0.0,0,0.0
51871,Females,Rhode Island,20-24 yrs,2017.0,0,39130,0.0,0,0.0
51872,,Rhode Island,20-24 yrs,2017.0,0,78860,0.0,0,0.0
51873,Males,Rhode Island,25-29 yrs,2017.0,0,39121,0.0,0,0.0
51874,Females,Rhode Island,25-29 yrs,2017.0,0,37298,0.0,0,0.0
51875,,Rhode Island,25-29 yrs,2017.0,0,76419,0.0,0,0.0
51876,Males,Rhode Island,30-34 yrs,2017.0,0,34737,0.0,0,0.0
51877,Females,Rhode Island,30-34 yrs,2017.0,0,33990,0.0,0,0.0
51878,,Rhode Island,30-34 yrs,2017.0,0,68727,0.0,0,0.0
51879,Males,Rhode Island,35-39 yrs,2017.0,0,32094,0.0,0,0.0
51880,Females,Rhode Island,35-39 yrs,2017.0,0,32209,0.0,0,0.0
51881,,Rhode Island,35-39 yrs,2017.0,0,64303,0.0,0,0.0
51882,Males,Rhode Island,40-44 yrs,2017.0,0,29193,0.0,0,0.0
51883,Females,Rhode Island,40-44 yrs,2017.0,0,29996,0.0,0,0.0
51884,,Rhode Island,40-44 yrs,2017.0,0,59189,0.0,0,0.0
51885,Males,Rhode Island,45-49 yrs,2017.0,0,33088,0.0,0,0.0
51886,Females,Rhode Island,45-49 yrs,2017.0,0,35166,0.0,0,0.0
51887,,Rhode Island,45-49 yrs,2017.0,0,68254,0.0,0,0.0
51888,Males,Rhode Island,50-54 yrs,2017.0,0,36230,0.0,0,0.0
51889,Females,Rhode Island,50-54 yrs,2017.0,0,38916,0.0,0,0.0
51890,,Rhode Island,50-54 yrs,2017.0,0,75146,0.0,0,0.0
51891,Males,Rhode Island,55-59 yrs,2017.0,0,37289,0.0,0,0.0
51892,Females,Rhode Island,55-59 yrs,2017.0,0,40472,0.0,0,0.0
51893,,Rhode Island,55-59 yrs,2017.0,0,77761,0.0,0,0.0
51894,Males,Rhode Island,60-64 yrs,2017.0,0,33810,0.0,0,0.0
51895,Females,Rhode Island,60-64 yrs,2017.0,0,37007,0.0,0,0.0
51896,,Rhode Island,60-64 yrs,2017.0,0,70817,0.0,0,0.0
51897,Males,Rhode Island,65-69 yrs,2017.0,0,27030,0.0,0,0.0
51898,Females,Rhode Island,65-69 yrs,2017.0,0,29919,0.0,0,0.0
51899,,Rhode Island,65-69 yrs,2017.0,0,56949,0.0,0,0.0
51900,Males,Rhode Island,70-74 yrs,2017.0,0,20091,0.0,0,0.0
51901,Females,Rhode Island,70-74 yrs,2017.0,0,23370,0.0,0,0.0
51902,,Rhode Island,70-74 yrs,2017.0,0,43461,0.0,0,0.0
51903,Males,Rhode Island,75-79 yrs,2017.0,0,12490,0.0,0,0.0
51904,Females,Rhode Island,75-79 yrs,2017.0,0,16285,0.0,0,0.0
51905,,Rhode Island,75-79 yrs,2017.0,0,28775,0.0,0,0.0
51906,Males,Rhode Island,80-84 yrs,2017.0,0,8433,0.0,0,0.0
51907,Females,Rhode Island,80-84 yrs,2017.0,0,12473,0.0,0,0.0
51908,,Rhode Island,80-84 yrs,2017.0,0,20906,0.0,0,0.0
51909,Males,Rhode Island,85+ yrs,2017.0,0,8830,0.0,0,0.0
51910,Females,Rhode Island,85+ yrs,2017.0,0,19034,0.0,0,0.0
51911,,Rhode Island,85+ yrs,2017.0,0,27864,0.0,0,0.0
51912,Males,South Carolina,00-04 yrs,2017.0,0,149964,0.0,11,7.34
51913,Females,South Carolina,00-04 yrs,2017.0,0,143689,0.0,0,0.0
51914,,South Carolina,00-04 yrs,2017.0,0,293653,0.0,S,0.0
51915,Males,South Carolina,05-09 yrs,2017.0,0,156061,0.0,0,0.0
51916,Females,South Carolina,05-09 yrs,2017.0,0,151876,0.0,0,0.0
51917,,South Carolina,05-09 yrs,2017.0,0,307937,0.0,0,0.0
51918,Males,South Carolina,10-14 yrs,2017.0,0,159662,0.0,0,0.0
51919,Females,South Carolina,10-14 yrs,2017.0,0,154120,0.0,0,0.0
51920,,South Carolina,10-14 yrs,2017.0,0,313782,0.0,0,0.0
51921,Males,South Carolina,15-19 yrs,2017.0,30,165026,18.18,33,20.0
51922,Females,South Carolina,15-19 yrs,2017.0,0,157183,0.0,0,0.0
51923,,South Carolina,15-19 yrs,2017.0,S,322209,0.0,S,0.0
51924,Males,South Carolina,20-24 yrs,2017.0,46,173360,26.53,50,28.84
51925,Females,South Carolina,20-24 yrs,2017.0,0,161521,0.0,0,0.0
51926,,South Carolina,20-24 yrs,2017.0,S,334881,0.0,S,0.0
51927,Males,South Carolina,25-29 yrs,2017.0,59,173929,33.92,66,37.95
51928,Females,South Carolina,25-29 yrs,2017.0,0,177386,0.0,0,0.0
51929,,South Carolina,25-29 yrs,2017.0,S,351315,0.0,S,0.0
51930,Males,South Carolina,30-34 yrs,2017.0,48,154446,31.08,54,34.96
51931,Females,South Carolina,30-34 yrs,2017.0,0,159746,0.0,0,0.0
51932,,South Carolina,30-34 yrs,2017.0,S,314192,0.0,S,0.0
51933,Males,South Carolina,35-39 yrs,2017.0,26,151534,17.16,30,19.8
51934,Females,South Carolina,35-39 yrs,2017.0,0,158912,0.0,10,6.29
51935,,South Carolina,35-39 yrs,2017.0,S,310446,0.0,40,12.88
51936,Males,South Carolina,40-44 yrs,2017.0,23,142751,16.11,28,19.61
51937,Females,South Carolina,40-44 yrs,2017.0,0,150956,0.0,0,0.0
51938,,South Carolina,40-44 yrs,2017.0,S,293707,0.0,S,0.0
51939,Males,South Carolina,45-49 yrs,2017.0,15,155386,9.65,23,14.8
51940,Females,South Carolina,45-49 yrs,2017.0,0,164206,0.0,0,0.0
51941,,South Carolina,45-49 yrs,2017.0,S,319592,0.0,S,0.0
51942,Males,South Carolina,50-54 yrs,2017.0,11,158536,6.94,22,13.88
51943,Females,South Carolina,50-54 yrs,2017.0,0,172206,0.0,0,0.0
51944,,South Carolina,50-54 yrs,2017.0,S,330742,0.0,S,0.0
51945,Males,South Carolina,55-59 yrs,2017.0,11,161475,6.81,17,10.53
51946,Females,South Carolina,55-59 yrs,2017.0,0,179327,0.0,0,0.0
51947,,South Carolina,55-59 yrs,2017.0,S,340802,0.0,S,0.0
51948,Males,South Carolina,60-64 yrs,2017.0,0,150991,0.0,0,0.0
51949,Females,South Carolina,60-64 yrs,2017.0,0,175543,0.0,0,0.0
51950,,South Carolina,60-64 yrs,2017.0,0,326534,0.0,10,3.06
51951,Males,South Carolina,65-69 yrs,2017.0,0,138128,0.0,10,7.24
51952,Females,South Carolina,65-69 yrs,2017.0,0,160466,0.0,0,0.0
51953,,South Carolina,65-69 yrs,2017.0,0,298594,0.0,S,0.0
51954,Males,South Carolina,70-74 yrs,2017.0,0,109271,0.0,0,0.0
51955,Females,South Carolina,70-74 yrs,2017.0,0,125685,0.0,0,0.0
51956,,South Carolina,70-74 yrs,2017.0,0,234956,0.0,10,4.26
51957,Males,South Carolina,75-79 yrs,2017.0,0,68196,0.0,0,0.0
51958,Females,South Carolina,75-79 yrs,2017.0,0,82660,0.0,0,0.0
51959,,South Carolina,75-79 yrs,2017.0,0,150856,0.0,0,0.0
51960,Males,South Carolina,80-84 yrs,2017.0,0,39364,0.0,0,0.0
51961,Females,South Carolina,80-84 yrs,2017.0,0,54434,0.0,0,0.0
51962,,South Carolina,80-84 yrs,2017.0,0,93798,0.0,0,0.0
51963,Males,South Carolina,85+ yrs,2017.0,0,29607,0.0,0,0.0
51964,Females,South Carolina,85+ yrs,2017.0,0,56766,0.0,0,0.0
51965,,South Carolina,85+ yrs,2017.0,0,86373,0.0,0,0.0
51966,Males,South Dakota,00-04 yrs,2017.0,0,31843,0.0,0,0.0
51967,Females,South Dakota,00-04 yrs,2017.0,0,29916,0.0,0,0.0
51968,,South Dakota,00-04 yrs,2017.0,0,61759,0.0,0,0.0
51969,Males,South Dakota,05-09 yrs,2017.0,0,30992,0.0,0,0.0
51970,Females,South Dakota,05-09 yrs,2017.0,0,29380,0.0,0,0.0
51971,,South Dakota,05-09 yrs,2017.0,0,60372,0.0,0,0.0
51972,Males,South Dakota,10-14 yrs,2017.0,0,30394,0.0,0,0.0
51973,Females,South Dakota,10-14 yrs,2017.0,0,28909,0.0,0,0.0
51974,,South Dakota,10-14 yrs,2017.0,0,59303,0.0,0,0.0
51975,Males,South Dakota,15-19 yrs,2017.0,0,29449,0.0,0,0.0
51976,Females,South Dakota,15-19 yrs,2017.0,0,27226,0.0,0,0.0
51977,,South Dakota,15-19 yrs,2017.0,0,56675,0.0,0,0.0
51978,Males,South Dakota,20-24 yrs,2017.0,0,31087,0.0,0,0.0
51979,Females,South Dakota,20-24 yrs,2017.0,0,28463,0.0,0,0.0
51980,,South Dakota,20-24 yrs,2017.0,0,59550,0.0,0,0.0
51981,Males,South Dakota,25-29 yrs,2017.0,0,29968,0.0,0,0.0
51982,Females,South Dakota,25-29 yrs,2017.0,0,27289,0.0,0,0.0
51983,,South Dakota,25-29 yrs,2017.0,0,57257,0.0,0,0.0
51984,Males,South Dakota,30-34 yrs,2017.0,0,29230,0.0,0,0.0
51985,Females,South Dakota,30-34 yrs,2017.0,0,27118,0.0,0,0.0
51986,,South Dakota,30-34 yrs,2017.0,0,56348,0.0,0,0.0
51987,Males,South Dakota,35-39 yrs,2017.0,0,28164,0.0,0,0.0
51988,Females,South Dakota,35-39 yrs,2017.0,0,26372,0.0,0,0.0
51989,,South Dakota,35-39 yrs,2017.0,0,54536,0.0,0,0.0
51990,Males,South Dakota,40-44 yrs,2017.0,0,24052,0.0,0,0.0
51991,Females,South Dakota,40-44 yrs,2017.0,0,22406,0.0,0,0.0
51992,,South Dakota,40-44 yrs,2017.0,0,46458,0.0,0,0.0
51993,Males,South Dakota,45-49 yrs,2017.0,0,24209,0.0,0,0.0
51994,Females,South Dakota,45-49 yrs,2017.0,0,23216,0.0,0,0.0
51995,,South Dakota,45-49 yrs,2017.0,0,47425,0.0,0,0.0
51996,Males,South Dakota,50-54 yrs,2017.0,0,26281,0.0,0,0.0
51997,Females,South Dakota,50-54 yrs,2017.0,0,25828,0.0,0,0.0
51998,,South Dakota,50-54 yrs,2017.0,0,52109,0.0,0,0.0
51999,Males,South Dakota,55-59 yrs,2017.0,0,29634,0.0,0,0.0
52000,Females,South Dakota,55-59 yrs,2017.0,0,29842,0.0,0,0.0
52001,,South Dakota,55-59 yrs,2017.0,0,59476,0.0,0,0.0
52002,Males,South Dakota,60-64 yrs,2017.0,0,28365,0.0,0,0.0
52003,Females,South Dakota,60-64 yrs,2017.0,0,28409,0.0,0,0.0
52004,,South Dakota,60-64 yrs,2017.0,0,56774,0.0,0,0.0
52005,Males,South Dakota,65-69 yrs,2017.0,0,24218,0.0,0,0.0
52006,Females,South Dakota,65-69 yrs,2017.0,0,24059,0.0,0,0.0
52007,,South Dakota,65-69 yrs,2017.0,0,48277,0.0,0,0.0
52008,Males,South Dakota,70-74 yrs,2017.0,0,16170,0.0,0,0.0
52009,Females,South Dakota,70-74 yrs,2017.0,0,16782,0.0,0,0.0
52010,,South Dakota,70-74 yrs,2017.0,0,32952,0.0,0,0.0
52011,Males,South Dakota,75-79 yrs,2017.0,0,10437,0.0,0,0.0
52012,Females,South Dakota,75-79 yrs,2017.0,0,12026,0.0,0,0.0
52013,,South Dakota,75-79 yrs,2017.0,0,22463,0.0,0,0.0
52014,Males,South Dakota,80-84 yrs,2017.0,0,7360,0.0,0,0.0
52015,Females,South Dakota,80-84 yrs,2017.0,0,9791,0.0,0,0.0
52016,,South Dakota,80-84 yrs,2017.0,0,17151,0.0,0,0.0
52017,Males,South Dakota,85+ yrs,2017.0,0,7107,0.0,0,0.0
52018,Females,South Dakota,85+ yrs,2017.0,0,13674,0.0,0,0.0
52019,,South Dakota,85+ yrs,2017.0,0,20781,0.0,0,0.0
52020,Males,Tennessee,00-04 yrs,2017.0,0,208554,0.0,0,0.0
52021,Females,Tennessee,00-04 yrs,2017.0,0,200090,0.0,11,5.5
52022,,Tennessee,00-04 yrs,2017.0,0,408644,0.0,S,0.0
52023,Males,Tennessee,05-09 yrs,2017.0,0,211184,0.0,0,0.0
52024,Females,Tennessee,05-09 yrs,2017.0,0,202853,0.0,0,0.0
52025,,Tennessee,05-09 yrs,2017.0,0,414037,0.0,0,0.0
52026,Males,Tennessee,10-14 yrs,2017.0,0,216600,0.0,0,0.0
52027,Females,Tennessee,10-14 yrs,2017.0,0,208860,0.0,0,0.0
52028,,Tennessee,10-14 yrs,2017.0,0,425460,0.0,0,0.0
52029,Males,Tennessee,15-19 yrs,2017.0,54,217732,24.8,56,25.72
52030,Females,Tennessee,15-19 yrs,2017.0,0,207240,0.0,10,4.83
52031,,Tennessee,15-19 yrs,2017.0,S,424972,0.0,66,15.53
52032,Males,Tennessee,20-24 yrs,2017.0,78,226109,34.5,80,35.38
52033,Females,Tennessee,20-24 yrs,2017.0,13,220953,5.88,15,6.79
52034,,Tennessee,20-24 yrs,2017.0,91,447062,20.36,95,21.25
52035,Males,Tennessee,25-29 yrs,2017.0,62,240885,25.74,64,26.57
52036,Females,Tennessee,25-29 yrs,2017.0,10,242464,4.12,10,4.12
52037,,Tennessee,25-29 yrs,2017.0,72,483349,14.9,74,15.31
52038,Males,Tennessee,30-34 yrs,2017.0,47,214133,21.95,52,24.28
52039,Females,Tennessee,30-34 yrs,2017.0,0,218514,0.0,13,5.95
52040,,Tennessee,30-34 yrs,2017.0,S,432647,0.0,65,15.02
52041,Males,Tennessee,35-39 yrs,2017.0,49,210703,23.26,54,25.63
52042,Females,Tennessee,35-39 yrs,2017.0,0,216812,0.0,10,4.61
52043,,Tennessee,35-39 yrs,2017.0,S,427515,0.0,64,14.97
52044,Males,Tennessee,40-44 yrs,2017.0,35,200515,17.46,38,18.95
52045,Females,Tennessee,40-44 yrs,2017.0,0,206534,0.0,12,5.81
52046,,Tennessee,40-44 yrs,2017.0,S,407049,0.0,50,12.28
52047,Males,Tennessee,45-49 yrs,2017.0,29,217884,13.31,39,17.9
52048,Females,Tennessee,45-49 yrs,2017.0,0,224779,0.0,0,0.0
52049,,Tennessee,45-49 yrs,2017.0,S,442663,0.0,S,0.0
52050,Males,Tennessee,50-54 yrs,2017.0,21,218576,9.61,29,13.27
52051,Females,Tennessee,50-54 yrs,2017.0,0,230360,0.0,0,0.0
52052,,Tennessee,50-54 yrs,2017.0,S,448936,0.0,S,0.0
52053,Males,Tennessee,55-59 yrs,2017.0,0,218185,0.0,14,6.42
52054,Females,Tennessee,55-59 yrs,2017.0,0,236522,0.0,0,0.0
52055,,Tennessee,55-59 yrs,2017.0,15,454707,3.3,S,0.0
52056,Males,Tennessee,60-64 yrs,2017.0,0,199164,0.0,0,0.0
52057,Females,Tennessee,60-64 yrs,2017.0,0,223177,0.0,0,0.0
52058,,Tennessee,60-64 yrs,2017.0,0,422341,0.0,12,2.84
52059,Males,Tennessee,65-69 yrs,2017.0,0,170647,0.0,0,0.0
52060,Females,Tennessee,65-69 yrs,2017.0,0,193541,0.0,0,0.0
52061,,Tennessee,65-69 yrs,2017.0,0,364188,0.0,11,3.02
52062,Males,Tennessee,70-74 yrs,2017.0,0,131003,0.0,0,0.0
52063,Females,Tennessee,70-74 yrs,2017.0,0,150958,0.0,0,0.0
52064,,Tennessee,70-74 yrs,2017.0,0,281961,0.0,0,0.0
52065,Males,Tennessee,75-79 yrs,2017.0,0,84602,0.0,0,0.0
52066,Females,Tennessee,75-79 yrs,2017.0,0,105290,0.0,0,0.0
52067,,Tennessee,75-79 yrs,2017.0,0,189892,0.0,0,0.0
52068,Males,Tennessee,80-84 yrs,2017.0,0,50035,0.0,0,0.0
52069,Females,Tennessee,80-84 yrs,2017.0,0,72623,0.0,0,0.0
52070,,Tennessee,80-84 yrs,2017.0,0,122658,0.0,0,0.0
52071,Males,Tennessee,85+ yrs,2017.0,0,39455,0.0,0,0.0
52072,Females,Tennessee,85+ yrs,2017.0,0,78448,0.0,0,0.0
52073,,Tennessee,85+ yrs,2017.0,0,117903,0.0,0,0.0
52074,Males,Texas,00-04 yrs,2017.0,0,1038600,0.0,26,2.5
52075,Females,Texas,00-04 yrs,2017.0,0,993025,0.0,23,2.32
52076,,Texas,00-04 yrs,2017.0,0,2031625,0.0,49,2.41
52077,Males,Texas,05-09 yrs,2017.0,0,1040541,0.0,0,0.0
52078,Females,Texas,05-09 yrs,2017.0,10,1000805,1.0,14,1.4
52079,,Texas,05-09 yrs,2017.0,S,2041346,0.0,S,0.0
52080,Males,Texas,10-14 yrs,2017.0,12,1052335,1.14,13,1.24
52081,Females,Texas,10-14 yrs,2017.0,0,1012736,0.0,10,0.99
52082,,Texas,10-14 yrs,2017.0,S,2065071,0.0,23,1.11
52083,Males,Texas,15-19 yrs,2017.0,123,1026807,11.98,128,12.47
52084,Females,Texas,15-19 yrs,2017.0,20,978094,2.04,26,2.66
52085,,Texas,15-19 yrs,2017.0,143,2004901,7.13,154,7.68
52086,Males,Texas,20-24 yrs,2017.0,167,1029220,16.23,189,18.36
52087,Females,Texas,20-24 yrs,2017.0,30,962303,3.12,37,3.84
52088,,Texas,20-24 yrs,2017.0,197,1991523,9.89,226,11.35
52089,Males,Texas,25-29 yrs,2017.0,192,1081131,17.76,216,19.98
52090,Females,Texas,25-29 yrs,2017.0,32,1035086,3.09,42,4.06
52091,,Texas,25-29 yrs,2017.0,224,2116217,10.58,258,12.19
52092,Males,Texas,30-34 yrs,2017.0,140,1036504,13.51,175,16.88
52093,Females,Texas,30-34 yrs,2017.0,30,1009319,2.97,49,4.85
52094,,Texas,30-34 yrs,2017.0,170,2045823,8.31,224,10.95
52095,Males,Texas,35-39 yrs,2017.0,110,992663,11.08,136,13.7
52096,Females,Texas,35-39 yrs,2017.0,23,982601,2.34,37,3.77
52097,,Texas,35-39 yrs,2017.0,133,1975264,6.73,173,8.76
52098,Males,Texas,40-44 yrs,2017.0,79,911033,8.67,97,10.65
52099,Females,Texas,40-44 yrs,2017.0,13,918452,1.42,18,1.96
52100,,Texas,40-44 yrs,2017.0,92,1829485,5.03,115,6.29
52101,Males,Texas,45-49 yrs,2017.0,71,907265,7.83,95,10.47
52102,Females,Texas,45-49 yrs,2017.0,15,917835,1.63,29,3.16
52103,,Texas,45-49 yrs,2017.0,86,1825100,4.71,124,6.79
52104,Males,Texas,50-54 yrs,2017.0,46,852194,5.4,70,8.21
52105,Females,Texas,50-54 yrs,2017.0,17,868571,1.96,27,3.11
52106,,Texas,50-54 yrs,2017.0,63,1720765,3.66,97,5.64
52107,Males,Texas,55-59 yrs,2017.0,44,833381,5.28,59,7.08
52108,Females,Texas,55-59 yrs,2017.0,0,867324,0.0,20,2.31
52109,,Texas,55-59 yrs,2017.0,S,1700705,0.0,79,4.65
52110,Males,Texas,60-64 yrs,2017.0,29,711608,4.08,54,7.59
52111,Females,Texas,60-64 yrs,2017.0,11,772451,1.42,19,2.46
52112,,Texas,60-64 yrs,2017.0,40,1484059,2.7,73,4.92
52113,Males,Texas,65-69 yrs,2017.0,19,563094,3.37,30,5.33
52114,Females,Texas,65-69 yrs,2017.0,11,633332,1.74,20,3.16
52115,,Texas,65-69 yrs,2017.0,30,1196426,2.51,50,4.18
52116,Males,Texas,70-74 yrs,2017.0,0,414097,0.0,0,0.0
52117,Females,Texas,70-74 yrs,2017.0,0,478713,0.0,0,0.0
52118,,Texas,70-74 yrs,2017.0,0,892810,0.0,11,1.23
52119,Males,Texas,75-79 yrs,2017.0,0,263441,0.0,0,0.0
52120,Females,Texas,75-79 yrs,2017.0,0,327494,0.0,0,0.0
52121,,Texas,75-79 yrs,2017.0,0,590935,0.0,10,1.69
52122,Males,Texas,80-84 yrs,2017.0,0,166567,0.0,0,0.0
52123,Females,Texas,80-84 yrs,2017.0,0,230583,0.0,0,0.0
52124,,Texas,80-84 yrs,2017.0,0,397150,0.0,0,0.0
52125,Males,Texas,85+ yrs,2017.0,0,141312,0.0,0,0.0
52126,Females,Texas,85+ yrs,2017.0,0,254079,0.0,0,0.0
52127,,Texas,85+ yrs,2017.0,0,395391,0.0,0,0.0
52128,Males,Utah,00-04 yrs,2017.0,0,131077,0.0,0,0.0
52129,Females,Utah,00-04 yrs,2017.0,0,124123,0.0,0,0.0
52130,,Utah,00-04 yrs,2017.0,0,255200,0.0,0,0.0
52131,Males,Utah,05-09 yrs,2017.0,0,133206,0.0,0,0.0
52132,Females,Utah,05-09 yrs,2017.0,0,125974,0.0,0,0.0
52133,,Utah,05-09 yrs,2017.0,0,259180,0.0,0,0.0
52134,Males,Utah,10-14 yrs,2017.0,0,135100,0.0,0,0.0
52135,Females,Utah,10-14 yrs,2017.0,0,127051,0.0,0,0.0
52136,,Utah,10-14 yrs,2017.0,0,262151,0.0,0,0.0
52137,Males,Utah,15-19 yrs,2017.0,0,123316,0.0,0,0.0
52138,Females,Utah,15-19 yrs,2017.0,0,118837,0.0,0,0.0
52139,,Utah,15-19 yrs,2017.0,0,242153,0.0,0,0.0
52140,Males,Utah,20-24 yrs,2017.0,0,129786,0.0,0,0.0
52141,Females,Utah,20-24 yrs,2017.0,0,123890,0.0,0,0.0
52142,,Utah,20-24 yrs,2017.0,0,253676,0.0,0,0.0
52143,Males,Utah,25-29 yrs,2017.0,0,122990,0.0,0,0.0
52144,Females,Utah,25-29 yrs,2017.0,0,117124,0.0,0,0.0
52145,,Utah,25-29 yrs,2017.0,0,240114,0.0,0,0.0
52146,Males,Utah,30-34 yrs,2017.0,10,109430,9.14,10,9.14
52147,Females,Utah,30-34 yrs,2017.0,0,107879,0.0,0,0.0
52148,,Utah,30-34 yrs,2017.0,S,217309,0.0,S,0.0
