,Sex,State,Age Group,Year,Population,Deaths SF,Crude Rate SF,Deaths SI,Crude Rate SI,Deaths HF,Crude Rate HF,Deaths HI,Crude Rate HI
2112,Males,Delaware,55-59 yrs,2000,18915,0,0.0,0,0.0,0,0.0,0,0.0
2113,Females,Delaware,55-59 yrs,2000,20701,0,0.0,0,0.0,0,0.0,0,0.0
2114,Males,Delaware,60-64 yrs,2000,15312,0,0.0,0,0.0,0,0.0,0,0.0
2115,Females,Delaware,60-64 yrs,2000,17073,0,0.0,0,0.0,0,0.0,0,0.0
2116,Males,Delaware,65-69 yrs,2000,14098,0,0.0,0,0.0,0,0.0,0,0.0
2117,Females,Delaware,65-69 yrs,2000,15882,0,0.0,0,0.0,0,0.0,0,0.0
2118,Males,Delaware,70-74 yrs,2000,11975,0,0.0,0,0.0,0,0.0,0,0.0
2119,Females,Delaware,70-74 yrs,2000,14535,0,0.0,0,0.0,0,0.0,0,0.0
2120,Males,Delaware,75-79 yrs,2000,8817,0,0.0,0,0.0,0,0.0,0,0.0
2121,Females,Delaware,75-79 yrs,2000,12538,0,0.0,0,0.0,0,0.0,0,0.0
2122,Males,Delaware,80-84 yrs,2000,5201,0,0.0,0,0.0,0,0.0,0,0.0
2123,Females,Delaware,80-84 yrs,2000,8462,0,0.0,0,0.0,0,0.0,0,0.0
2124,Males,Delaware,85+ yrs,2000,3004,0,0.0,0,0.0,0,0.0,0,0.0
2125,Females,Delaware,85+ yrs,2000,7682,0,0.0,0,0.0,0,0.0,0,0.0
2126,Males,District of Columbia,00-04 yrs,2000,16405,0,0.0,0,0.0,0,0.0,0,0.0
2127,Females,District of Columbia,00-04 yrs,2000,15983,0,0.0,0,0.0,0,0.0,0,0.0
2128,Males,District of Columbia,05-09 yrs,2000,17606,0,0.0,0,0.0,0,0.0,0,0.0
2129,Females,District of Columbia,05-09 yrs,2000,17465,0,0.0,0,0.0,0,0.0,0,0.0
2130,Males,District of Columbia,10-14 yrs,2000,15136,0,0.0,0,0.0,0,0.0,0,0.0
2131,Females,District of Columbia,10-14 yrs,2000,14965,0,0.0,0,0.0,0,0.0,0,0.0
2132,Males,District of Columbia,15-19 yrs,2000,18007,0,0.0,0,0.0,26,144.39,30,166.6
2133,Females,District of Columbia,15-19 yrs,2000,19815,0,0.0,0,0.0,0,0.0,0,0.0
2134,Males,District of Columbia,20-24 yrs,2000,23816,0,0.0,0,0.0,44,184.75,47,197.35
2135,Females,District of Columbia,20-24 yrs,2000,28333,0,0.0,0,0.0,0,0.0,0,0.0
2136,Males,District of Columbia,25-29 yrs,2000,25086,0,0.0,0,0.0,22,87.7,27,107.63
2137,Females,District of Columbia,25-29 yrs,2000,27420,0,0.0,0,0.0,0,0.0,0,0.0
2138,Males,District of Columbia,30-34 yrs,2000,24458,0,0.0,0,0.0,0,0.0,14,57.24
2139,Females,District of Columbia,30-34 yrs,2000,24329,0,0.0,0,0.0,0,0.0,0,0.0
2140,Males,District of Columbia,35-39 yrs,2000,23281,0,0.0,0,0.0,11,47.25,12,51.54
2141,Females,District of Columbia,35-39 yrs,2000,22453,0,0.0,0,0.0,0,0.0,0,0.0
2142,Males,District of Columbia,40-44 yrs,2000,20652,0,0.0,0,0.0,0,0.0,14,67.79
2143,Females,District of Columbia,40-44 yrs,2000,21135,0,0.0,0,0.0,0,0.0,0,0.0
2144,Males,District of Columbia,45-49 yrs,2000,18806,0,0.0,0,0.0,0,0.0,0,0.0
2145,Females,District of Columbia,45-49 yrs,2000,20714,0,0.0,0,0.0,0,0.0,0,0.0
2146,Males,District of Columbia,50-54 yrs,2000,16772,0,0.0,0,0.0,0,0.0,0,0.0
2147,Females,District of Columbia,50-54 yrs,2000,19476,0,0.0,0,0.0,0,0.0,0,0.0
2148,Males,District of Columbia,55-59 yrs,2000,12697,0,0.0,0,0.0,0,0.0,0,0.0
2149,Females,District of Columbia,55-59 yrs,2000,15162,0,0.0,0,0.0,0,0.0,0,0.0
2150,Males,District of Columbia,60-64 yrs,2000,10056,0,0.0,0,0.0,0,0.0,0,0.0
2151,Females,District of Columbia,60-64 yrs,2000,11929,0,0.0,0,0.0,0,0.0,0,0.0
2152,Males,District of Columbia,65-69 yrs,2000,8126,0,0.0,0,0.0,0,0.0,0,0.0
2153,Females,District of Columbia,65-69 yrs,2000,10313,0,0.0,0,0.0,0,0.0,0,0.0
2154,Males,District of Columbia,70-74 yrs,2000,6905,0,0.0,0,0.0,0,0.0,0,0.0
2155,Females,District of Columbia,70-74 yrs,2000,10380,0,0.0,0,0.0,0,0.0,0,0.0
2156,Males,District of Columbia,75-79 yrs,2000,5599,0,0.0,0,0.0,0,0.0,0,0.0
2157,Females,District of Columbia,75-79 yrs,2000,9376,0,0.0,0,0.0,0,0.0,0,0.0
2158,Males,District of Columbia,80-84 yrs,2000,3429,0,0.0,0,0.0,0,0.0,0,0.0
2159,Females,District of Columbia,80-84 yrs,2000,6619,0,0.0,0,0.0,0,0.0,0,0.0
2160,Males,District of Columbia,85+ yrs,2000,2441,0,0.0,0,0.0,0,0.0,0,0.0
2161,Females,District of Columbia,85+ yrs,2000,6578,0,0.0,0,0.0,0,0.0,0,0.0
2162,Males,Florida,00-04 yrs,2000,485586,0,0.0,0,0.0,0,0.0,25,5.15
2163,Females,Florida,00-04 yrs,2000,461974,0,0.0,0,0.0,0,0.0,13,2.81
2164,Males,Florida,05-09 yrs,2000,527897,0,0.0,0,0.0,0,0.0,0,0.0
2165,Females,Florida,05-09 yrs,2000,501550,0,0.0,0,0.0,0,0.0,0,0.0
2166,Males,Florida,10-14 yrs,2000,545108,0,0.0,12,2.2,0,0.0,0,0.0
2167,Females,Florida,10-14 yrs,2000,518722,0,0.0,0,0.0,0,0.0,0,0.0
2168,Males,Florida,15-19 yrs,2000,522639,29,5.55,50,9.57,53,10.14,72,13.78
2169,Females,Florida,15-19 yrs,2000,493867,0,0.0,0,0.0,0,0.0,10,2.02
2170,Males,Florida,20-24 yrs,2000,480381,66,13.74,116,24.15,65,13.53,100,20.82
2171,Females,Florida,20-24 yrs,2000,457212,0,0.0,13,2.84,12,2.62,28,6.12
2172,Males,Florida,25-29 yrs,2000,503167,59,11.73,98,19.48,72,14.31,98,19.48
2173,Females,Florida,25-29 yrs,2000,489751,10,2.04,21,4.29,0,0.0,16,3.27
2174,Males,Florida,30-34 yrs,2000,550767,57,10.35,108,19.61,40,7.26,64,11.62
2175,Females,Florida,30-34 yrs,2000,541065,10,1.85,26,4.81,0,0.0,18,3.33
2176,Males,Florida,35-39 yrs,2000,631274,73,11.56,154,24.4,47,7.45,91,14.42
2177,Females,Florida,35-39 yrs,2000,629710,26,4.13,62,9.85,12,1.91,33,5.24
2178,Males,Florida,40-44 yrs,2000,610124,77,12.62,169,27.7,29,4.75,65,10.65
2179,Females,Florida,40-44 yrs,2000,621144,21,3.38,50,8.05,19,3.06,36,5.8
2180,Males,Florida,45-49 yrs,2000,534584,93,17.4,166,31.05,33,6.17,77,14.4
2181,Females,Florida,45-49 yrs,2000,559885,24,4.29,62,11.07,0,0.0,24,4.29
2182,Males,Florida,50-54 yrs,2000,481231,86,17.87,144,29.92,14,2.91,41,8.52
2183,Females,Florida,50-54 yrs,2000,515404,16,3.1,41,7.95,0,0.0,15,2.91
2184,Males,Florida,55-59 yrs,2000,391599,62,15.83,108,27.58,10,2.55,25,6.38
2185,Females,Florida,55-59 yrs,2000,436984,12,2.75,36,8.24,0,0.0,10,2.29
2186,Males,Florida,60-64 yrs,2000,346904,63,18.16,82,23.64,0,0.0,12,3.46
2187,Females,Florida,60-64 yrs,2000,395295,0,0.0,19,4.81,0,0.0,0,0.0
2188,Males,Florida,65-69 yrs,2000,338657,61,18.01,82,24.21,0,0.0,12,3.54
2189,Females,Florida,65-69 yrs,2000,386939,11,2.84,20,5.17,0,0.0,0,0.0
2190,Males,Florida,70-74 yrs,2000,329127,81,24.61,92,27.95,0,0.0,11,3.34
2191,Females,Florida,70-74 yrs,2000,394691,0,0.0,18,4.56,0,0.0,0,0.0
2192,Males,Florida,75-79 yrs,2000,268880,83,30.87,109,40.54,0,0.0,0,0.0
2193,Females,Florida,75-79 yrs,2000,349130,0,0.0,15,4.3,0,0.0,0,0.0
2194,Males,Florida,80-84 yrs,2000,169511,62,36.58,87,51.32,0,0.0,0,0.0
2195,Females,Florida,80-84 yrs,2000,241334,0,0.0,11,4.56,0,0.0,0,0.0
2196,Males,Florida,85+ yrs,2000,113951,60,52.65,85,74.59,0,0.0,0,0.0
2197,Females,Florida,85+ yrs,2000,221202,0,0.0,19,8.59,0,0.0,0,0.0
2198,Males,Florida,Unknown yrs,2000,.,0,0.0,0,0.0,0,0.0,0,0.0
2199,Males,Georgia,00-04 yrs,2000,305041,0,0.0,0,0.0,0,0.0,16,5.25
2200,Females,Georgia,00-04 yrs,2000,292032,0,0.0,0,0.0,0,0.0,12,4.11
2201,Males,Georgia,05-09 yrs,2000,313583,0,0.0,0,0.0,0,0.0,0,0.0
2202,Females,Georgia,05-09 yrs,2000,301234,0,0.0,0,0.0,0,0.0,0,0.0
2203,Males,Georgia,10-14 yrs,2000,314091,0,0.0,0,0.0,0,0.0,0,0.0
2204,Females,Georgia,10-14 yrs,2000,298571,0,0.0,0,0.0,0,0.0,0,0.0
2205,Males,Georgia,15-19 yrs,2000,311500,20,6.42,30,9.63,45,14.45,49,15.73
2206,Females,Georgia,15-19 yrs,2000,287706,0,0.0,12,4.17,10,3.48,14,4.87
2207,Males,Georgia,20-24 yrs,2000,309624,61,19.7,82,26.48,73,23.58,86,27.78
2208,Females,Georgia,20-24 yrs,2000,288719,0,0.0,13,4.5,0,0.0,20,6.93
2209,Males,Georgia,25-29 yrs,2000,325170,33,10.15,53,16.3,62,19.07,70,21.53
2210,Females,Georgia,25-29 yrs,2000,315263,0,0.0,16,5.08,10,3.17,18,5.71
2211,Males,Georgia,30-34 yrs,2000,332000,39,11.75,58,17.47,48,14.46,57,17.17
2212,Females,Georgia,30-34 yrs,2000,327836,0,0.0,15,4.58,10,3.05,18,5.49
2213,Males,Georgia,35-39 yrs,2000,348179,39,11.2,62,17.81,38,10.91,57,16.37
2214,Females,Georgia,35-39 yrs,2000,351093,10,2.85,18,5.13,13,3.7,27,7.69
2215,Males,Georgia,40-44 yrs,2000,324931,44,13.54,68,20.93,31,9.54,44,13.54
2216,Females,Georgia,40-44 yrs,2000,334357,11,3.29,24,7.18,12,3.59,21,6.28
2217,Males,Georgia,45-49 yrs,2000,281288,47,16.71,67,23.82,24,8.53,37,13.15
2218,Females,Georgia,45-49 yrs,2000,297339,11,3.7,21,7.06,0,0.0,0,0.0
2219,Males,Georgia,50-54 yrs,2000,249993,40,16.0,56,22.4,12,4.8,19,7.6
2220,Females,Georgia,50-54 yrs,2000,264341,14,5.3,16,6.05,0,0.0,0,0.0
2221,Males,Georgia,55-59 yrs,2000,184119,39,21.18,50,27.16,0,0.0,10,5.43
2222,Females,Georgia,55-59 yrs,2000,195178,10,5.12,14,7.17,0,0.0,0,0.0
2223,Males,Georgia,60-64 yrs,2000,136715,22,16.09,24,17.55,0,0.0,0,0.0
2224,Females,Georgia,60-64 yrs,2000,151364,0,0.0,0,0.0,0,0.0,0,0.0
2225,Males,Georgia,65-69 yrs,2000,107976,24,22.23,24,22.23,0,0.0,12,11.11
2226,Females,Georgia,65-69 yrs,2000,128923,0,0.0,0,0.0,0,0.0,0,0.0
2227,Males,Georgia,70-74 yrs,2000,85095,28,32.9,28,32.9,0,0.0,0,0.0
2228,Females,Georgia,70-74 yrs,2000,114255,0,0.0,0,0.0,0,0.0,0,0.0
2229,Males,Georgia,75-79 yrs,2000,61126,25,40.9,26,42.54,0,0.0,0,0.0
2230,Females,Georgia,75-79 yrs,2000,97275,0,0.0,0,0.0,0,0.0,0,0.0
2231,Males,Georgia,80-84 yrs,2000,35834,16,44.65,18,50.23,0,0.0,0,0.0
2232,Females,Georgia,80-84 yrs,2000,69368,0,0.0,0,0.0,0,0.0,0,0.0
2233,Males,Georgia,85+ yrs,2000,22775,11,48.3,15,65.86,0,0.0,0,0.0
2234,Females,Georgia,85+ yrs,2000,66159,0,0.0,0,0.0,0,0.0,0,0.0
2235,Males,Hawaii,00-04 yrs,2000,39979,0,0.0,0,0.0,0,0.0,0,0.0
2236,Females,Hawaii,00-04 yrs,2000,37895,0,0.0,0,0.0,0,0.0,0,0.0
2237,Males,Hawaii,05-09 yrs,2000,43402,0,0.0,0,0.0,0,0.0,0,0.0
2238,Females,Hawaii,05-09 yrs,2000,40942,0,0.0,0,0.0,0,0.0,0,0.0
2239,Males,Hawaii,10-14 yrs,2000,42646,0,0.0,0,0.0,0,0.0,0,0.0
2240,Females,Hawaii,10-14 yrs,2000,40268,0,0.0,0,0.0,0,0.0,0,0.0
2241,Males,Hawaii,15-19 yrs,2000,42006,0,0.0,0,0.0,0,0.0,0,0.0
2242,Females,Hawaii,15-19 yrs,2000,38558,0,0.0,0,0.0,0,0.0,0,0.0
2243,Males,Hawaii,20-24 yrs,2000,46613,0,0.0,13,27.89,0,0.0,0,0.0
2244,Females,Hawaii,20-24 yrs,2000,37869,0,0.0,0,0.0,0,0.0,0,0.0
2245,Males,Hawaii,25-29 yrs,2000,43793,0,0.0,0,0.0,0,0.0,0,0.0
2246,Females,Hawaii,25-29 yrs,2000,39717,0,0.0,0,0.0,0,0.0,0,0.0
2247,Males,Hawaii,30-34 yrs,2000,44418,0,0.0,10,22.51,0,0.0,0,0.0
2248,Females,Hawaii,30-34 yrs,2000,42735,0,0.0,0,0.0,0,0.0,0,0.0
2249,Males,Hawaii,35-39 yrs,2000,48624,0,0.0,14,28.79,0,0.0,0,0.0
2250,Females,Hawaii,35-39 yrs,2000,46879,0,0.0,0,0.0,0,0.0,0,0.0
2251,Males,Hawaii,40-44 yrs,2000,47797,0,0.0,13,27.2,0,0.0,0,0.0
2252,Females,Hawaii,40-44 yrs,2000,47359,0,0.0,0,0.0,0,0.0,0,0.0
2253,Males,Hawaii,45-49 yrs,2000,45096,0,0.0,11,24.39,0,0.0,0,0.0
2254,Females,Hawaii,45-49 yrs,2000,45237,0,0.0,0,0.0,0,0.0,0,0.0
2255,Males,Hawaii,50-54 yrs,2000,40766,0,0.0,0,0.0,0,0.0,0,0.0
2256,Females,Hawaii,50-54 yrs,2000,40306,0,0.0,0,0.0,0,0.0,0,0.0
2257,Males,Hawaii,55-59 yrs,2000,29957,0,0.0,0,0.0,0,0.0,0,0.0
2258,Females,Hawaii,55-59 yrs,2000,30777,0,0.0,0,0.0,0,0.0,0,0.0
2259,Males,Hawaii,60-64 yrs,2000,22374,0,0.0,0,0.0,0,0.0,0,0.0
2260,Females,Hawaii,60-64 yrs,2000,24112,0,0.0,0,0.0,0,0.0,0,0.0
2261,Males,Hawaii,65-69 yrs,2000,19470,0,0.0,0,0.0,0,0.0,0,0.0
2262,Females,Hawaii,65-69 yrs,2000,23291,0,0.0,0,0.0,0,0.0,0,0.0
2263,Males,Hawaii,70-74 yrs,2000,18941,0,0.0,0,0.0,0,0.0,0,0.0
2264,Females,Hawaii,70-74 yrs,2000,23558,0,0.0,0,0.0,0,0.0,0,0.0
2265,Males,Hawaii,75-79 yrs,2000,16101,0,0.0,0,0.0,0,0.0,0,0.0
2266,Females,Hawaii,75-79 yrs,2000,19470,0,0.0,0,0.0,0,0.0,0,0.0
2267,Males,Hawaii,80-84 yrs,2000,9746,0,0.0,0,0.0,0,0.0,0,0.0
2268,Females,Hawaii,80-84 yrs,2000,12938,0,0.0,0,0.0,0,0.0,0,0.0
2269,Males,Hawaii,85+ yrs,2000,7383,0,0.0,0,0.0,0,0.0,0,0.0
2270,Females,Hawaii,85+ yrs,2000,10456,0,0.0,0,0.0,0,0.0,0,0.0
2271,Males,Idaho,00-04 yrs,2000,50170,0,0.0,0,0.0,0,0.0,0,0.0
2272,Females,Idaho,00-04 yrs,2000,47729,0,0.0,0,0.0,0,0.0,0,0.0
2273,Males,Idaho,05-09 yrs,2000,51772,0,0.0,0,0.0,0,0.0,0,0.0
2274,Females,Idaho,05-09 yrs,2000,48811,0,0.0,0,0.0,0,0.0,0,0.0
2275,Males,Idaho,10-14 yrs,2000,53991,0,0.0,0,0.0,0,0.0,0,0.0
2276,Females,Idaho,10-14 yrs,2000,51215,0,0.0,0,0.0,0,0.0,0,0.0
2277,Males,Idaho,15-19 yrs,2000,56474,0,0.0,17,30.1,0,0.0,0,0.0
2278,Females,Idaho,15-19 yrs,2000,54933,0,0.0,0,0.0,0,0.0,0,0.0
2279,Males,Idaho,20-24 yrs,2000,49366,0,0.0,0,0.0,0,0.0,0,0.0
2280,Females,Idaho,20-24 yrs,2000,45504,0,0.0,0,0.0,0,0.0,0,0.0
2281,Males,Idaho,25-29 yrs,2000,43958,0,0.0,11,25.02,0,0.0,0,0.0
2282,Females,Idaho,25-29 yrs,2000,40834,0,0.0,0,0.0,0,0.0,0,0.0
2283,Males,Idaho,30-34 yrs,2000,43233,0,0.0,11,25.44,0,0.0,0,0.0
2284,Females,Idaho,30-34 yrs,2000,41304,0,0.0,0,0.0,0,0.0,0,0.0
2285,Males,Idaho,35-39 yrs,2000,47906,0,0.0,10,20.87,0,0.0,0,0.0
2286,Females,Idaho,35-39 yrs,2000,46902,0,0.0,0,0.0,0,0.0,0,0.0
2287,Males,Idaho,40-44 yrs,2000,49386,0,0.0,12,24.3,0,0.0,0,0.0
2288,Females,Idaho,40-44 yrs,2000,49155,0,0.0,0,0.0,0,0.0,0,0.0
2289,Males,Idaho,45-49 yrs,2000,46681,0,0.0,0,0.0,0,0.0,0,0.0
2290,Females,Idaho,45-49 yrs,2000,46257,0,0.0,0,0.0,0,0.0,0,0.0
2291,Males,Idaho,50-54 yrs,2000,39970,10,25.02,13,32.52,0,0.0,0,0.0
2292,Females,Idaho,50-54 yrs,2000,39019,0,0.0,0,0.0,0,0.0,0,0.0
2293,Males,Idaho,55-59 yrs,2000,30218,0,0.0,0,0.0,0,0.0,0,0.0
2294,Females,Idaho,55-59 yrs,2000,30324,0,0.0,0,0.0,0,0.0,0,0.0
2295,Males,Idaho,60-64 yrs,2000,23950,0,0.0,0,0.0,0,0.0,0,0.0
2296,Females,Idaho,60-64 yrs,2000,23887,0,0.0,0,0.0,0,0.0,0,0.0
2297,Males,Idaho,65-69 yrs,2000,19467,0,0.0,0,0.0,0,0.0,0,0.0
2298,Females,Idaho,65-69 yrs,2000,20694,0,0.0,0,0.0,0,0.0,0,0.0
2299,Males,Idaho,70-74 yrs,2000,16808,0,0.0,0,0.0,0,0.0,0,0.0
2300,Females,Idaho,70-74 yrs,2000,19032,0,0.0,0,0.0,0,0.0,0,0.0
2301,Males,Idaho,75-79 yrs,2000,13344,0,0.0,0,0.0,0,0.0,0,0.0
2302,Females,Idaho,75-79 yrs,2000,17220,0,0.0,0,0.0,0,0.0,0,0.0
2303,Males,Idaho,80-84 yrs,2000,8778,10,113.92,10,113.92,0,0.0,0,0.0
2304,Females,Idaho,80-84 yrs,2000,12884,0,0.0,0,0.0,0,0.0,0,0.0
2305,Males,Idaho,85+ yrs,2000,6090,0,0.0,0,0.0,0,0.0,0,0.0
2306,Females,Idaho,85+ yrs,2000,12208,0,0.0,0,0.0,0,0.0,0,0.0
2307,Males,Illinois,00-04 yrs,2000,447589,0,0.0,0,0.0,0,0.0,18,4.02
2308,Females,Illinois,00-04 yrs,2000,428397,0,0.0,0,0.0,0,0.0,17,3.97
2309,Males,Illinois,05-09 yrs,2000,473859,0,0.0,0,0.0,0,0.0,0,0.0
2310,Females,Illinois,05-09 yrs,2000,451464,0,0.0,0,0.0,0,0.0,0,0.0
2311,Males,Illinois,10-14 yrs,2000,464354,0,0.0,0,0.0,0,0.0,10,2.15
2312,Females,Illinois,10-14 yrs,2000,443737,0,0.0,0,0.0,0,0.0,0,0.0
2313,Males,Illinois,15-19 yrs,2000,464625,18,3.87,43,9.25,134,28.84,143,30.78
2314,Females,Illinois,15-19 yrs,2000,431960,0,0.0,0,0.0,12,2.78,18,4.17
2315,Males,Illinois,20-24 yrs,2000,437861,34,7.77,81,18.5,189,43.16,207,47.28
2316,Females,Illinois,20-24 yrs,2000,418657,0,0.0,13,3.11,13,3.11,25,5.97
2317,Males,Illinois,25-29 yrs,2000,449185,28,6.23,65,14.47,96,21.37,114,25.38
2318,Females,Illinois,25-29 yrs,2000,438167,0,0.0,11,2.51,0,0.0,18,4.11
2319,Males,Illinois,30-34 yrs,2000,463597,39,8.41,85,18.33,59,12.73,77,16.61
2320,Females,Illinois,30-34 yrs,2000,456654,0,0.0,10,2.19,0,0.0,27,5.91
2321,Males,Illinois,35-39 yrs,2000,494957,31,6.26,84,16.97,57,11.52,75,15.15
2322,Females,Illinois,35-39 yrs,2000,498531,0,0.0,17,3.41,0,0.0,27,5.42
2323,Males,Illinois,40-44 yrs,2000,489866,39,7.96,98,20.01,24,4.9,48,9.8
2324,Females,Illinois,40-44 yrs,2000,499516,0,0.0,25,5.0,0,0.0,18,3.6
2325,Males,Illinois,45-49 yrs,2000,432450,31,7.17,83,19.19,23,5.32,45,10.41
2326,Females,Illinois,45-49 yrs,2000,445918,0,0.0,17,3.81,0,0.0,14,3.14
2327,Males,Illinois,50-54 yrs,2000,370956,26,7.01,49,13.21,0,0.0,15,4.04
2328,Females,Illinois,50-54 yrs,2000,389169,0,0.0,17,4.37,0,0.0,0,0.0
2329,Males,Illinois,55-59 yrs,2000,279828,23,8.22,45,16.08,0,0.0,22,7.86
2330,Females,Illinois,55-59 yrs,2000,301105,0,0.0,23,7.64,0,0.0,0,0.0
2331,Males,Illinois,60-64 yrs,2000,219721,16,7.28,30,13.65,0,0.0,0,0.0
2332,Females,Illinois,60-64 yrs,2000,244742,0,0.0,10,4.09,0,0.0,0,0.0
2333,Males,Illinois,65-69 yrs,2000,180374,19,10.53,22,12.2,0,0.0,0,0.0
2334,Females,Illinois,65-69 yrs,2000,215672,0,0.0,11,5.1,0,0.0,0,0.0
2335,Males,Illinois,70-74 yrs,2000,162576,18,11.07,33,20.3,0,0.0,0,0.0
2336,Females,Illinois,70-74 yrs,2000,211249,0,0.0,0,0.0,0,0.0,0,0.0
2337,Males,Illinois,75-79 yrs,2000,127375,21,16.49,32,25.12,0,0.0,0,0.0
2338,Females,Illinois,75-79 yrs,2000,189828,0,0.0,0,0.0,0,0.0,0,0.0
2339,Males,Illinois,80-84 yrs,2000,78388,23,29.34,33,42.1,0,0.0,0,0.0
2340,Females,Illinois,80-84 yrs,2000,141763,0,0.0,0,0.0,0,0.0,0,0.0
2341,Males,Illinois,85+ yrs,2000,53719,17,31.65,25,46.54,0,0.0,0,0.0
2342,Females,Illinois,85+ yrs,2000,140079,0,0.0,0,0.0,0,0.0,0,0.0
2343,Males,Indiana,00-04 yrs,2000,216444,0,0.0,0,0.0,0,0.0,14,6.47
2344,Females,Indiana,00-04 yrs,2000,206596,0,0.0,0,0.0,0,0.0,12,5.81
2345,Males,Indiana,05-09 yrs,2000,226523,0,0.0,0,0.0,0,0.0,0,0.0
2346,Females,Indiana,05-09 yrs,2000,214618,0,0.0,0,0.0,0,0.0,0,0.0
2347,Males,Indiana,10-14 yrs,2000,227896,0,0.0,10,4.39,0,0.0,0,0.0
2348,Females,Indiana,10-14 yrs,2000,217000,0,0.0,0,0.0,0,0.0,0,0.0
2349,Males,Indiana,15-19 yrs,2000,233565,24,10.28,34,14.56,35,14.99,43,18.41
2350,Females,Indiana,15-19 yrs,2000,221121,0,0.0,0,0.0,0,0.0,0,0.0
2351,Males,Indiana,20-24 yrs,2000,218029,41,18.8,53,24.31,42,19.26,48,22.02
2352,Females,Indiana,20-24 yrs,2000,210996,0,0.0,0,0.0,11,5.21,16,7.58
2353,Males,Indiana,25-29 yrs,2000,205551,31,15.08,57,27.73,33,16.05,41,19.95
2354,Females,Indiana,25-29 yrs,2000,200799,0,0.0,11,5.48,0,0.0,11,5.48
2355,Males,Indiana,30-34 yrs,2000,212824,23,10.81,45,21.14,23,10.81,29,13.63
2356,Females,Indiana,30-34 yrs,2000,209292,0,0.0,0,0.0,0,0.0,0,0.0
2357,Males,Indiana,35-39 yrs,2000,237315,26,10.96,53,22.33,18,7.58,33,13.91
2358,Females,Indiana,35-39 yrs,2000,239119,0,0.0,14,5.85,0,0.0,0,0.0
2359,Males,Indiana,40-44 yrs,2000,240758,49,20.35,76,31.57,0,0.0,18,7.48
2360,Females,Indiana,40-44 yrs,2000,242982,0,0.0,21,8.64,0,0.0,0,0.0
2361,Males,Indiana,45-49 yrs,2000,218905,29,13.25,56,25.58,0,0.0,10,4.57
2362,Females,Indiana,45-49 yrs,2000,220928,0,0.0,14,6.34,0,0.0,0,0.0
2363,Males,Indiana,50-54 yrs,2000,188467,26,13.8,41,21.75,0,0.0,0,0.0
2364,Females,Indiana,50-54 yrs,2000,195114,0,0.0,0,0.0,0,0.0,0,0.0
2365,Males,Indiana,55-59 yrs,2000,144220,24,16.64,32,22.19,0,0.0,11,7.63
2366,Females,Indiana,55-59 yrs,2000,151853,0,0.0,0,0.0,0,0.0,0,0.0
2367,Males,Indiana,60-64 yrs,2000,113464,16,14.1,23,20.27,0,0.0,0,0.0
2368,Females,Indiana,60-64 yrs,2000,123285,0,0.0,0,0.0,0,0.0,0,0.0
2369,Males,Indiana,65-69 yrs,2000,93193,0,0.0,12,12.88,0,0.0,0,0.0
2370,Females,Indiana,65-69 yrs,2000,109917,0,0.0,0,0.0,0,0.0,0,0.0
2371,Males,Indiana,70-74 yrs,2000,83360,18,21.59,22,26.39,0,0.0,0,0.0
2372,Females,Indiana,70-74 yrs,2000,107937,0,0.0,0,0.0,0,0.0,0,0.0
2373,Males,Indiana,75-79 yrs,2000,64180,14,21.81,18,28.05,0,0.0,0,0.0
2374,Females,Indiana,75-79 yrs,2000,95876,0,0.0,0,0.0,0,0.0,0,0.0
2375,Males,Indiana,80-84 yrs,2000,37975,15,39.5,17,44.77,0,0.0,0,0.0
2376,Females,Indiana,80-84 yrs,2000,68831,0,0.0,0,0.0,0,0.0,0,0.0
2377,Males,Indiana,85+ yrs,2000,25660,13,50.66,15,58.46,0,0.0,0,0.0
2378,Females,Indiana,85+ yrs,2000,66799,0,0.0,0,0.0,0,0.0,0,0.0
2379,Males,Iowa,00-04 yrs,2000,96555,0,0.0,0,0.0,0,0.0,0,0.0
2380,Females,Iowa,00-04 yrs,2000,91560,0,0.0,0,0.0,0,0.0,0,0.0
2381,Males,Iowa,05-09 yrs,2000,103202,0,0.0,0,0.0,0,0.0,0,0.0
2382,Females,Iowa,05-09 yrs,2000,98193,0,0.0,0,0.0,0,0.0,0,0.0
2383,Males,Iowa,10-14 yrs,2000,108263,0,0.0,0,0.0,0,0.0,0,0.0
2384,Females,Iowa,10-14 yrs,2000,102637,0,0.0,0,0.0,0,0.0,0,0.0
2385,Males,Iowa,15-19 yrs,2000,116098,16,13.78,25,21.53,0,0.0,0,0.0
2386,Females,Iowa,15-19 yrs,2000,110739,0,0.0,0,0.0,0,0.0,0,0.0
2387,Males,Iowa,20-24 yrs,2000,104549,11,10.52,18,17.22,0,0.0,0,0.0
2388,Females,Iowa,20-24 yrs,2000,100423,0,0.0,0,0.0,0,0.0,0,0.0
2389,Males,Iowa,25-29 yrs,2000,89580,15,16.74,24,26.79,0,0.0,0,0.0
2390,Females,Iowa,25-29 yrs,2000,86292,0,0.0,0,0.0,0,0.0,0,0.0
2391,Males,Iowa,30-34 yrs,2000,94509,0,0.0,16,16.93,0,0.0,0,0.0
2392,Females,Iowa,30-34 yrs,2000,91110,0,0.0,0,0.0,0,0.0,0,0.0
2393,Males,Iowa,35-39 yrs,2000,108315,13,12.0,34,31.39,0,0.0,0,0.0
